event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN24518,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,"Al Lwaiza",33.4607,35.5368,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Al Lwaiza town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,94
LBN24519,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Bnaafoul,33.4834,35.4212,1,"El Nashra; Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Bnaafoul town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,1715
LBN24520,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Dayr Qanun An Nahr",33.2992,35.3112,1,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Dayr Qanun An Nahr town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,3335
LBN24521,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Debaal,33.2494,35.3493,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Debaal town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2360
LBN24524,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,"Kfar Hatta",33.5041,35.4517,1,"L'Orient Le Jour; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Kfar Hatta town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4098
LBN24525,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Nmairiyeh,33.4184,35.3929,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Nmairiyeh town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,79
LBN24526,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Srifa,33.1653,35.2348,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in Srifa town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,8
LBN24527,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,"West Bekaa",,Meidoun,33.4694,35.6408,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in the hills of Meidoun town (West Bekaa, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,0
LBN24528,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Aytit,33.2249,35.306,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in the vicinity of Aytit town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4562
LBN24530,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Maghdouche,33.5222,35.3863,2,"El Nashra; Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in the vicinity of Maghdouche town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,3937
LBN24531,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,Sejoud,33.4335,35.5338,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in the vicinity of Sejoud town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,692
LBN24532,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Jezzine,,Sriri,33.4339,35.6253,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes in the vicinity of Sriri town (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,0
LBN24533,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Jinjlaya,33.4859,35.3978,1,"Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes targeting a house in Jinjlaya town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2467
LBN24534,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Najjariyeh,33.4796,35.3317,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out multiple airstrikes targeting Al Saknounieh in the vicinity of Najjariyeh town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,776
LBN24537,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Bekaa,Zahle,,Chtaura,33.8167,35.8514,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out three airstrikes in the vicinity of Chtaura town (Zahle, Bekaa) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and particularly 300 Hezbollah targets in the Bekaa valley area. and particularly 300 Hezbollah targets in the Bekaa valley area. Casualties unknown.",0,,1728335032,1847
LBN24538,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Sayda,,Aanqoun,33.4997,35.4303,2,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out two airstrikes targeting an area in the vicinity of Aanqoun town (Sayda, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4399
LBN24721,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Aabbassiye,33.2983,35.2821,2,"El Nashra; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Aabbassiye (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,4963
LBN24828,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Zebqine,33.1674,35.2586,2,"An-Nahar; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in the vicinity of Zebqine town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,1711
LBN24829,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,Toura,33.2931,35.2984,1,"Murr TV; National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike in Toura town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day and to have struck Hezbollah insfrastructure in this event. Casualties unknown.",0,,1728335032,2854
LBN24830,"23 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",Hezbollah,,"Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,South,Tyr,,"Wadi Jilo",33.2436,35.3044,1,"National News Agency Lebanon",National,"On 23 September 2024, Israeli warplanes carried out an airstrike targeting a building in Wadi Jilo town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck more than 1,100 targets throughout the day. Casualties unknown.",0,,1728335032,2599
